,head,tail,relation,sentence,time,head_code,tail_code
1394,广汽集团,长城汽车,rise,港股汽车股普涨，庆铃汽车股份涨近7%，五菱汽车涨超6%，广汽集团涨近3%，长城汽车、理想汽车跟涨,2021-12-02 15:31:54,601238.SH,601633.SH
1395,芒果超媒,中文在线,unknown,建议关注内容IP运营和技术两大投资方向下的四类公司：1）建议关注腾讯控股、网易、Roblox等结合内容IP运营和研发能力于一身的平台型公司；2）内容IP运营能力是人格型虚拟人的核心壁垒，建议关注哔哩哔哩、阅文集团、泡泡玛特、芒果超媒、中文在线等拥有丰富数字IP资源和优秀运营能力的内容型公司和抖音、快手-W、小...,2022-01-05 08:41:24,300413.SZ,300364.SZ
1396,亚太股份,长城汽车,supply,【亚太股份：公司将作为长城汽车的零部件开发和生产供应商开发和生产CHB025A车型的电子驻车控制单元产品】亚太股份公告，收到新产品开发通知，公司将作为长城汽车的零部件开发和生产供应商，开发和生产CHB025A车型的电子驻车控制单元产品和制动防抱死控制单元产品，以及EC01车型的电子驻车控制单元产品,2021-12-14 16:05:09,002284.SZ,601633.SH
1397,赣锋锂业,比亚迪,rise,港股锂电池股走强，赣锋锂业(01772.HK)涨7.48%，比亚迪电子(00285.HK)涨超4%，比亚迪股份(01211.HK)涨超3%，超威动力(00951.HK)涨2.27%,2022-02-17 11:32:01,002460.SZ,002594.SZ
1398,阿拉丁,中材节能,invest,这是本月阿拉丁能源集团完成对中材节能战略投资后，半月内完成的第二起“央企系”A股公司投资,2021-12-12 16:54:29,688179,603126.SH
1399,招商证券,国泰君安,unknown,【中金所公布国债期货主做市商、一般做市商和预备做市商名单】中金所公布国债期货主做市商、一般做市商和预备做市商名单，同意招商证券等8家证券公司为国债期货主做市商，国泰君安证券等4家证券公司为国债期货一般做市商，平安证券为国债期货预备做市商,2022-01-25 17:08:30,600999.SH,601211.SH
1400,中信证券,海通证券,unknown,HSBC：将中信证券A股评级上调至买进，目标价29元；将海通证券H股评级下调至持有，目标价7.80港元,2021-12-07 07:39:56,600030.SH,600837.SH
1401,比亚迪,福耀玻璃,fall,港股特斯拉概念股走低，比亚迪电子跌近5%，比亚迪股份、福耀玻璃、敏实集团、亿和控股跌近4%，耐世特跌超3%,2022-02-22 10:09:45,002594.SZ,600660.SH
1402,怡亚通,国信证券,be_increased_holding,怡亚通：股东怡亚通控股拟转让2.12%股份，以偿还其在国信证券部分质押融资，转让所得2.35亿元,2021-12-03 18:07:10,002183.SZ,002736.SZ
1403,阳光城,兴业银行,unknown,【阳光城及其母公司已处置20余项优质资产 累计偿还债务超450亿】记者获悉，自阳光城及其母公司阳光控股遭遇短期流动性危机以来，已处置兴业银行股份、正心谷旗舰基金等股权，转让包括浙江永康、四川宜宾、上海梓光、上海臻百利、希尔顿酒店等20余项资产，所得款项均用于偿还债务，累计已偿还债务超450亿元,2022-02-15 10:17:32,000671.SZ,601166.SH
1404,招商银行,平安银行,unknown,公开信息显示，林勇于2017年6月起任该公司总经理，至今已近四年半的时间，他此前曾在招商银行、嘉实基金、国泰基金、平安银行、平安证券、平安磐海资本等机构任职,2021-12-03 20:02:03,600036.SH,000001.SZ
1405,天迈科技,比亚迪,cooperate,天迈科技在投资者互动平台表示，公司与比亚迪合作主要集中在公共交通领域，公司向比亚迪销售公交车用车载设备,2022-01-18 15:20:00,300807.SZ,002594.SZ
1406,中国联通,中兴通讯,cooperate,论坛上，中国联通联合华为、中兴通讯、中国信通院等合作伙伴，启动中国联通5G消息生态联盟,2021-12-07 14:41:00,600050.SH,000063.SZ
1407,泰格医药,药明康德,fall,港股生物医药板块普跌，歌礼制药跌超9%，腾盛博药跌超7%，贝康医疗跌近4%，药明巨诺跌超3%，泰格医药跌近3%，药明康德、药明生物跟跌,2022-01-07 10:38:21,300347.SZ,603259.SH
1408,中国电信,北京城建,cooperate,作为容东片区首批开工的重点工程，该项目建设单位是由中国雄安集团数字城市科技有限公司和中国电信集团投资有限公司合资成立的雄安云网科技有限公司，施工单位为北京城建集团工程总承包部,2022-01-16 14:46:56,601728,600266.SH
1409,南网能源,贝斯特,unknown,【这一业务有望成为光伏产业新增长点！互动易上投资者提问不断】日前，南网能源公司下属珠海公司投资建设的佛山市高明贝斯特陶瓷有限公司分布式光伏项目举办并网启动仪式,2021-11-25 21:47:36,3035,300580.SZ
1410,永太科技,宁德时代,unknown,此前，永太科技发布公告称，其子公司永太高新的股东平潭盈科恒通创业投资合伙企业（有限合伙）拟将持有的永太高新25%股权以5亿元的价格转让给宁德时代,2022-01-13 14:10:25,002326.SZ,300750.SZ
1411,石化油服,中国石油,cooperate,云财经讯，石化油服：全资子公司中石化石油工程建设有限公司所属3家子公司与中国石油化工股份有限公司胜利油田分公司签订了胜利油田东营原油库迁建工程BEPC工程总承包合同，合同额10.34亿元（含税），约占本公司中国会计准则下2020年营业收入的1.52%,2022-01-04 16:23:33,600871.SH,601857
1412,中国铝业,江西铜业,fall,港股稀土板块走低，五矿资源跌近4%，中国铝业跌超3%，江西铜业股份跟跌,2021-12-02 09:40:00,601600.SH,600362.SH
1413,亿纬锂能,广州发展,unknown,亿纬锂能公告，公司及控股股东亿纬控股拟以5亿元共同参与认购广州发展非公开发行股票,2021-12-10 20:14:00,300014.SZ,600098.SH
1414,海通证券,陕西金叶,unknown,【海通证券：建议关注消费价值蓝筹板块】海通证券表示，短期来看，近期的低价股炒作随着龙头陕西金叶开始调整或将暂告一段落，低价妖股风险加大，建议警惕强势股的回撤风险，规避情绪化炒作,2021-12-23 17:21:49,600837.SH,000812.SZ
1415,光大证券,暴风集团,unknown,【MPS收购引发光大证券人事震荡：光大资本原总裁代卫国被查 光大新鸿基原总裁被党内警告】记者从权威人士处了解到，MPS项目主要操刀人、原光大资本总裁代卫国被有关部门调查，事涉暴风集团与光大资本共同成立基金收购境外体育传媒公司MPS事件,2021-12-09 19:47:18,601788.SH,300431.SZ
1416,比亚迪,长城汽车,fall,港股汽车股齐挫，小鹏汽车跌近11%，小鹏美股隔夜收跌12.5%；理想汽车跌4.7%，比亚迪股份现跌3.56%，长城汽车、吉利汽车跌3.3%，恒大汽车、东风集团股份跌近2%,2022-01-28 09:34:40,002594.SZ,601633.SH
1417,中国神华,中煤能源,rise,港股煤炭概念股走高，兖矿能源涨超5%，中国神华涨近4%，中煤能源涨近3%,2022-01-19 09:33:00,601088.SH,601898.SH
1418,东方雨虹,固德威,cooperate,东方雨虹消息，1月26日、27日，东方雨虹瓦屋面系统有限公司分别与固德威技术股份有限公司、阿特斯光伏电子（苏州）有限公司正式签署战略合作协议，建立全面战略合作伙伴关系,2022-01-27 19:42:00,002271.SZ,688390
1419,长城汽车,比亚迪,fall,港股汽车股走低，北京汽车跌近6%，小鹏汽车跌近3%，理想汽车跌超2%，长城汽车、比亚迪股份、吉利汽车跟跌,2021-12-21 10:46:00,601633.SH,002594.SZ
1420,西藏矿业,宁德时代,unknown,值得一提的是，被市场称为汇添富“消费一哥”的胡昕炜今年来也首次在西藏矿业的调研中露面，2021年三季报显示，胡昕炜管理的基金并没有重仓持有西藏矿业，与其业务相关的只有宁德时代,2022-01-11 08:18:45,000762.SZ,300750.SZ
1421,华西证券,捷成股份,unknown,【华西证券维持捷成股份买入评级：落地腾讯18亿元订单 版权龙头经营拐点已至】华西证券02月14日发布研报称，维持捷成股份(300182.SZ，最新价：7.23元)买入评级,2022-02-14 13:11:12,002926.SZ,300182.SZ
1422,赣锋锂业,福耀玻璃,fall,港股特斯拉概念股走低，赣锋锂业、力劲科技跌近3%，耐世特、福耀玻璃、敏实集团跌超2%,2021-12-10 09:39:56,002460.SZ,600660.SH
1423,英飞拓,紫光国微,cooperate,【英飞拓：与紫光国微达成战略合作】记者获悉，12月6日，深圳英飞拓智能技术有限公司(简称“英飞拓智能”)与紫光国芯微电子股份有限公司(简称“紫光国微”)在深圳签署战略合作协议,2021-12-07 14:39:29,002528.SZ,002049.SZ
1424,安利股份,欧派家居,supply,云财经讯，安利股份：公司与欧派家居集团股份有限公司及其七家子公司签订《采购协议》，主要为欧派家居部分产品提供生态功能性聚氨酯复合材料,2021-12-29 18:36:58,300218.SZ,603833.SH
1425,璞泰来,东阳光,superior,【璞泰来：控股子公司拟14亿扩建PVDF产能】璞泰来(603659)12月28日晚间公告，公司控股子公司乳源东阳光氟树脂有限公司与韶关市乳源瑶族自治县政府达成初步投资意向，拟在原计划的基础上进一步扩大产能建设规划，新建2万吨/年PVDF与4.5万吨/年R142b项目，项目总投资额约14亿元,2021-12-28 19:23:32,603659.SH,600673.SH
1426,比亚迪,长城汽车,rise,特斯拉订单猛增 ；比亚迪新能源车型调价最高涨7000；长城汽车2021年净利润增长26.45%；广汽零部件牵手中车时代，布局新能源汽车核心半导体研发生产；通用汽车拟投资超65亿美元，在密歇根州生产电动卡车及电池,2022-01-24 14:20:40,002594.SZ,601633.SH
1427,中煤能源,中国神华,fall,港股煤炭股盘初走低，兖矿能源(01171.HK)跌2.7%，中煤能源(01898.HK)、中国神华(01088.HK)跌2%，力量发展(01277.HK)跌1.56%,2022-02-15 09:34:50,601898.SH,601088.SH
1428,中国动力,中国船舶,unknown,【中国动力：拟与中船工业集团等共同组建合资公司】中国动力(600482)28日晚间公告，为进一步规范中国船舶集团下属柴油机业务同业竞争，中国船舶集团正在筹划公司、中船工业集团与中国船舶(600150)共同投资组建合资公司事项，用于出资的标的资产为交易各方所持的中船动力(集团)有限公司、中国船舶重工集团柴油机有限公司、陕西柴油机重工有限公司和河南柴油机重工有限责任公司股权,2021-12-28 20:40:35,600482.SH,600150.SH
1429,宁德时代,欣旺达,unknown,【小鹏汽车：市场传闻均与事实有巨大出入 宁德时代等仍为公司核心合作伙伴】针对近日市场有关“欣旺达将作为小鹏G9某一版本的A供”及“将宁德时代逐步替换为中航锂电”的传闻，小鹏汽车官方独家回应财联社表示，“近日外面传播的我们要转移供应商或由某供应商来做我们核心电池供应商的消息，均与事实有巨大出入,2022-01-30 14:48:51,300750.SZ,300207.SZ
1430,华友钴业,当升科技,unknown,华友钴业：与当升科技签署战略合作协议，2022年至2025年当升科技计划向公司采购三元前驱体30-35万吨,2021-11-30 18:46:31,603799.SH,300073.SZ
1431,安利股份,欧派家居,unknown,安利股份公告，公司与欧派家居集团股份有限公司及其七家子公司签订的《采购协议》，为框架性采购协议，未涉及具体订单数量和金额,2021-12-29 18:37:00,300218.SZ,603833.SH
1432,光大证券,恒生电子,cooperate,  【光大证券与恒生电子开展全面战略合作】近日，光大证券与恒生电子签署战略合作协议，正式建立全面战略合作伙伴关系,2021-12-22 21:01:07,601788.SH,600570.SH
1433,中国平安,中国人寿,rise,其他港股保险股普遍上扬，中国平安涨逾3%，中国财险涨2.6%，中国人寿涨逾2%,2022-02-11 11:23:01,601318.SH,601628.SH
1434,华安证券,中金公司,unknown,龙迅股份此次辅导机构从华安证券变更为中金公司，且在重新申请上市前进行了新一轮增资,2022-02-19 21:27:25,600909.SH,601995
1435,东方电气,金风科技,rise,港股风电板块持续走高，东方电气涨超8%，大唐新能源涨近7%，龙源电力涨近4%，新天绿色能源涨超3%，金风科技涨近3%,2021-11-29 10:47:00,600875.SH,002202.SZ
1436,中金公司,张小泉,unknown,中金公司：给予张小泉跑赢大盘的初始评级，目标价33元,2021-11-18 08:28:24,601995,301055
1437,中国电信,永福股份,unknown,同时，福建省人民政府发展研究中心处长朱四海、厦门市国资委党委副书记、二级巡视员傅建洪、华为数字能源、中国电信、福建紫金新能源、中国移动通信集团设计院、永福股份将作主题发言,2021-12-16 13:50:53,601728,300712.SZ
1438,金时科技,中农联合,unknown,【金时科技上演“地天板” 为今日第二只】金时科技拉升触及涨停，该股此前一度封跌停，中农联合早盘也上演了“地天板”,2022-01-18 14:31:07,002951.SZ,3042
