head,tail,sentence,time,head_code,tail_code,src,relation
中国能建,葛洲坝,【中国能建葛洲坝集团签约安哥拉最大输变电项目】11月14日，中国能建葛洲坝集团与安哥拉能源水利部宽扎河流域中游开发办公室(GAMEK)签署安哥拉凯凯输变电项目EPC合同，合同总额14.01亿美元,2022-11-14 21:56:06,601868,600068.SH,eastmoney,合作
传化智联,鱼跃医疗,【舜宇光学科技：附属公司拟11.1亿元认购重庆蚂蚁消金公司新增注册资本，成其持股6%第四大股东】舜宇光学科技于港交所公告，于2022年11月14日（交易时段后），认购人与重庆蚂蚁消金公司及现时拥有人订立股权认购协议，据此，公司全资附属公司浙江舜宇光学及杭金数科、传化智联、鱼跃医疗、博冠科技及重庆农信投资等其他认购人已同意透过向蚂蚁消金分别注资11.1亿元及93.9亿元，认购注册资本分别为11.1亿元及93.9亿元,2022-11-14 20:30:33,002010.SZ,002223.SZ,eastmoney,被增持
以岭药业,中国平安,【数据复盘：北向资金净买入166亿元，资金抢筹以岭药业】11月14日主力资金净买入前20大个股中，主力净买入最多的是以岭药业，净买入超10亿元；排名第二的是中国平安，净买入超4.5亿元,2022-11-14 18:41:53,002603.SZ,601318.SH,eastmoney,未知Unknown
紫光股份,中信证券,【紫光股份今日现8.9亿元折价大宗交易，成交价15.87元/股】11月14日，紫光股份出现8.9亿元折价大宗交易，成交价每股15.87元，中信证券北京首体南路、平安证券北京市分公司卖出，中信证券北京首体南路接盘,2022-11-14 16:37:11,000938.SZ,600030.SH,eastmoney,被减持
中船科技,中国船舶,【中船科技：拟购买中国海装等多家公司股权并募资事项获国务院国资委批复】中船科技11月14日公告，近日，公司收到间接控股股东中国船舶集团有限公司转来的国务院国有资产监督管理委员会下发的《关于中船科技股份有限公司资产重组和配套融资有关事项的批复》，国务院国资委原则同意公司本次资产重组及配套融资的总体方案,2022-11-14 15:54:01,600072.SH,600150.SH,eastmoney,未知Unknown
君实生物,康希诺,【港股抗疫板块午后持续走高】港股抗疫板块午后持续走高，腾盛博药涨超22%，阿里健康、歌礼制药、君实生物涨超16%，开拓药业涨超13%，康希诺生物、中国中药等跟涨,2022-11-14 13:12:30,688180,688185,eastmoney,同涨
雷电微力,国光电气,去年以来，TR组件领域企业证券化速度明显提升，包括雷电微力、臻镭科技、国光电气陆续上市，铖锠科技分拆上市，今年7月国博电子上市，再次引发二级市场对TR组件领域关注,2022-11-13 11:10:45,301050,688776,eastmoney,同行
宁德时代,众泰汽车,【7天6板后逆市大跌，陷入碰瓷宁德时代疑云的众泰汽车能否翻盘？】11月11日，众泰汽车在回复深交所的关注函中表示，众泰汽车没有从海外公司引进先进的动力电池技术并成立合资公司事宜，因此无需进行内部审议程序和履行信息披露义务,2022-11-12 20:23:31,300750.SZ,000980.SZ,eastmoney,同跌
中国人寿,中国中车,【强强联合！险资“大手笔”入局新能源赛道】日前，中国人寿与中国中车签署战略合作协议,2022-11-12 12:52:40,601628.SH,601766.SH,eastmoney,合作
招商证券,国泰君安,【证监会连开10张罚单！5券商10名保代被问责，多与投行内控有关】11月11日晚间，证监会官网公布了10条行政处罚信息，因投行业务内控不完善、或在相关保荐项目中未勤勉尽责，招商证券、国泰君安、民生证券等5家券商，以及来自上述机构的10名相关责任人或保代，被采取出具警示函或监管谈话等措施,2022-11-12 12:32:02,600999.SH,601211.SH,eastmoney,同行
申通快递,苏宁易购,中通快递、极兔快递、申通快递和苏宁易购排名有所下降,2022-11-11 09:38:58,002468.SZ,002024.SZ,eastmoney,同行
比亚迪,宁德时代,长期来看，全球新能源汽车料将保持增长势头，当前时点继续建议把握全球电动化供应链优质标的机会，尤其是比亚迪、宁德时代、LG化学供应链,2022-11-11 08:42:06,002594.SZ,300750.SZ,eastmoney,同行
萃华珠宝,鹏鹞环保,【早间公告：萃华珠宝拟6.12亿元收购思特瑞锂业51%的股权】①鹏鹞环保：以简易程序向特定对象发行股票申请获得中国证监会同意注册批复,2022-11-11 08:05:57,002731.SZ,300664.SZ,eastmoney,未知Unknown
浙能电力,中来股份,【高位套现，国资接盘，光伏背板龙头三年四度尝试易主】11月10日晚间，浙能电力与中来股份双双公告了股权转让计划,2022-11-11 00:34:31,600023.SH,300393.SZ,eastmoney,合作
中来股份,浙能电力,中来股份实控人林建伟、张育政夫妇将以18.17亿元，将公司9.7%股份和10%表决权转手给浙能电力,2022-11-11 00:34:31,300393.SZ,600023.SH,eastmoney,未知Unknown
中青旅,中国船舶,【中青旅：旗下商旅公司中标中国船舶集团差旅集中采购项目】据中青旅官微11月11日消息，中青旅商旅公司近日成功中标成为中国船舶集团差旅服务商,2022-11-11 20:22:24,600138.SH,600150.SH,eastmoney,供应
中兴通讯,中国联通,【中兴通讯中标中国联通智能城域网集采项目】记者获悉，近日，中国联通公布2022年智能城域设备集中采购项目中标结果，中兴通讯以第二名成绩中标,2022-11-11 19:07:29,000063.SZ,600050.SH,eastmoney,供应
竞业达,天地在线,【深交所：本周对近期涨幅异常的“竞业达”“天地在线”进行重点监控】深交所发布监管动态，本周对近期涨幅异常的“竞业达”“天地在线”进行重点监控,2022-11-11 17:41:33,003005,002995,eastmoney,同涨
众生药业,康希诺,具体来看，百亿级市值医药龙头众生药业今日上演天地板，全天成交额高达51.76亿元，另一只人气股康希诺大跌15.57%，且最高价较之收盘价的期间幅度高达37.39%，亏钱效应位于市场第一,2022-11-11 17:36:51,002317.SZ,688185,eastmoney,同跌
众生药业,康希诺,众生药业上演天地板；康希诺早盘涨超15%，收跌超15%,2022-11-11 15:17:06,002317.SZ,688185,eastmoney,同涨
康希诺,君实生物,港股生物医药板块午后走低，康希诺生物、三叶草生物、君实生物等跌超4%,2022-11-11 14:25:25,688185,688180,eastmoney,同跌
紫金矿业,山东黄金,港股有色板块走高，紫金矿业、山东黄金涨超10%，招金矿业涨近9%，中国有色矿业涨超9%,2022-11-11 13:48:56,601899.SH,600547.SH,eastmoney,同涨
巨星科技,锦富技术,【早间公告：巨星科技GDR发行价格确定为每份13.08美元】①锦富技术：向特定对象发行股票获得深圳证券交易所上市审核中心审核通过,2022-11-10 08:08:05,002444.SZ,300128.SZ,eastmoney,未知Unknown
天地在线,榕基软件,天地在线获10天8板，榕基软件4连板,2022-11-10 22:06:41,002995,002474.SZ,eastmoney,未知Unknown
北方稀土,包钢股份,【快讯】上交所就双方关联交易事项向北方稀土、包钢股份下发监管工作函,2022-11-10 19:43:10,600111.SH,600010.SH,eastmoney,纠纷
中国石化,中国石油,【中国石化：中国石化集团拟将持有的公司1.77%股份无偿划转给中国石油集团】中国石化公告，中国石化集团与中国石油集团签署无偿划转协议，拟由国务院国资委批准通过国有股份无偿划转方式将中国石化集团持有的本公司21.37亿股A股股份（约占本公司总股本的1.77%）划转给中国石油集团,2022-11-10 18:29:46,600028.SH,601857,eastmoney,未知Unknown
宁波精达,宁德时代,【宁波精达：方铝壳成形装备可用于麒麟电池结构件生产，已有相关订单】宁波精达(603088)11月10日在互动平台表示，宁德时代麒麟电池的结构件壳体无大的变化，公司方铝壳成形装备同时可用于麒麟电池结构件生产，已有相关订单,2022-11-10 16:25:36,603088.SH,300750.SZ,eastmoney,供应
浙能电力,中来股份,【浙能电力：受让中来股份部分股权并取得控制权】浙能电力公告，拟通过支付现金方式受让张育政持有的中来股份9.70%股份，受让价格为每股17.18元，合计受让金额18.17亿元；同时拟取得林建伟持有的中来股份10%股份对应的表决权,2022-11-10 16:07:58,600023.SH,300393.SZ,eastmoney,增持
东港股份,歌尔股份,【东港股份：与歌尔股份目前没有直接业务关系】东港股份11月10日在互动平台表示，公司与歌尔股份目前没有直接业务关系,2022-11-10 14:42:50,002117.SZ,002241.SZ,eastmoney,合作
德才股份,中科创达,【德才股份：青岛虚拟现实研究院由歌尔、中科创达、德才股份等企业共同出资成立】德才股份消息，近日，工信部批复组建国家虚拟现实创新中心，由南昌虚拟现实研究院牵头，联合青岛虚拟现实研究院，共同组建虚拟现实领域唯一的国家级创新中心,2022-11-10 14:22:52,605287,300496.SZ,eastmoney,合作
包钢股份,北方稀土,【包钢股份：采取竞价拍卖销售稀土精矿或将改善公司业绩情况】据第一财经，历时三个多月，包钢股份（600010）和北方稀土（600111）的稀土精矿涨价协议仍未落实,2022-11-10 13:13:35,600010.SH,600111.SH,eastmoney,同涨
包钢股份,北方稀土,昨日，包钢股份公告称，其稀土精矿客户北方稀土拟于今日召开股东大会，审议稀土精矿调价事宜,2022-11-10 13:13:35,600010.SH,600111.SH,eastmoney,未知Unknown
立讯精密,歌尔股份,【被歌尔裁员后直接拉到立讯？歌尔前员工：可以选择转厂去昆山立讯以及泰州蓝思】Counter，point分析师Shenghao告诉财联社记者，据目前得到的消息，由于立讯精密是Airpods一供，因此歌尔股份流失的订单大概率落入立讯精密手中,2022-11-09 11:28:35,002475.SZ,002241.SZ,eastmoney,同行
立讯精密,歌尔股份,【郭明錤：歌尔“砍单”与瑞声科技无关，立讯精密独家承接增加四季度营收】昨晚，歌尔股份公告，近日收到境外某大客户的通知，暂停生产其一款智能声学整机产品,2022-11-09 10:06:36,002475.SZ,002241.SZ,eastmoney,供应
立讯精密,歌尔股份,【Airpods部分订单转移了？立讯精密：不方便评论】有消息称歌尔股份暂停生产的智能声学整机(业内普遍认为是AirPods，)产品订单流入立讯精密手中，对此立讯精密证券部人士向财联社记者表示“这我们不方便评论”,2022-11-09 09:56:03,002475.SZ,002241.SZ,eastmoney,未知Unknown
立讯精密,歌尔股份,【Airpods部分订单转移了？立讯精密：不方便评论】有消息称歌尔股份暂停生产的智能声学整机（业内普遍认为是AirPods，）产品订单流入立讯精密手中，对此立讯精密证券部人士向财联社记者表示“这我们不方便评论”,2022-11-09 09:55:50,002475.SZ,002241.SZ,eastmoney,未知Unknown
华能国际,大唐发电,【港股电力股集体上涨，华能国际电力涨近4%】截至发稿，华能国际电力涨3.92%、大唐发电涨3.77%、中国电力涨2.56%,2022-11-09 09:55:01,600011,601991.SH,eastmoney,同涨
中国黄金,紫金矿业,港股贵金属板块普涨，中国黄金国际涨近8%，招金矿业涨超6%，中国白银集团涨超5%，紫金矿业涨近5%,2022-11-09 09:41:10,600916,601899.SH,eastmoney,同涨
唯赛勃,久吾高科,【盐湖提锂火了！膜法工艺龙头四连板，这些上市公司布局相关业务】盐湖提锂板块表现强势，膜法分离技术方向的沃顿科技拿下四连板，唯赛勃涨超14%；10日涨幅看，沃顿科技、唯赛勃和久吾高科均涨超4成,2022-11-09 22:02:53,688718,300631.SZ,eastmoney,同涨
包钢股份,北方稀土,【两大A股公司博弈稀土原料！近900亿巨头发“通牒”：调价议案通不过就公开卖矿！】11月9日晚间，包钢股份发布公告称，若北方稀土本次股东大会仍不能审议通过最新的调价议案，双方将无法按照现有交易模式开展稀土精矿购销,2022-11-09 21:52:54,600010.SH,600111.SH,eastmoney,未知Unknown
包钢股份,北方稀土,【包钢股份：拟调整稀土精矿销售模式】包钢股份(600010)11月9日晚间公告，北方稀土拟于11月10日召开临时股东大会审议稀土精矿调价事宜，若仍不能审议通过，公司拟通过公开市场采取竞价、拍卖等方式销售稀土精矿，北方稀土作为长期稳定的大客户，可以参与公司的公开销售,2022-11-09 15:39:24,600010.SH,600111.SH,eastmoney,未知Unknown
包钢股份,北方稀土,【稀土精矿调价难产背后：包钢股份与北方稀土的博弈与困局】同为包钢集团的子公司，包钢股份(600010.SH)和北方稀土(600111.SH)两家上市公司为各自利益而博弈的稀土精矿价格“保卫战”已经进行了三月有余,2022-11-09 14:20:40,600010.SH,600111.SH,eastmoney,合作
比亚迪,广汽集团,港股新能源汽车股持续走低，小鹏汽车跌近7%，比亚迪股份跌超6%，蔚来跌超5%，吉利汽车跌超4%，广汽集团、华晨中国等跟跌,2022-11-09 13:55:54,002594.SZ,601238.SH,eastmoney,同跌
